timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1522508456.328878,0.143314,-0.036321,0.060167,0.023296,0.087184,0.068206,0.142730,0.036313,-0.989095,0.006287,-0.005567,0.019201
1522508456.348745,0.145631,-0.035982,0.061611,-0.018272,0.168212,0.077537,0.145023,0.035975,-0.988774,0.007489,-0.000879,0.013554
1522508456.368612,0.147830,-0.038067,0.064095,-0.131447,0.076273,0.102410,0.147186,0.038058,-0.988376,0.029038,-0.032641,-0.050457
1522508456.388479,0.149955,-0.039855,0.065944,-0.062313,0.118576,0.078390,0.149275,0.039844,-0.987993,0.012621,0.047741,-0.018370
1522508456.408346,0.152026,-0.038381,0.067535,0.087940,0.084602,0.089647,0.151329,0.038372,-0.987738,0.013069,0.025258,-0.028344
1522508456.428182,0.153608,-0.036668,0.068800,0.058988,0.069317,0.074303,0.152902,0.036659,-0.987561,0.013892,-0.003792,-0.031894
1522508456.448049,0.154813,-0.035285,0.070149,0.018163,0.030402,0.071879,0.154099,0.035277,-0.987425,0.016052,-0.010711,-0.031480
1522508456.467916,0.155190,-0.036318,0.071711,-0.046580,0.002014,0.079727,0.154466,0.036310,-0.987331,0.002440,-0.038477,-0.027364
1522508456.487783,0.155284,-0.038175,0.073580,-0.093062,0.002681,0.082217,0.154548,0.038166,-0.987248,-0.010459,-0.037800,-0.013973
1522508456.507650,0.155829,-0.039440,0.075687,-0.062040,0.029771,0.100707,0.155079,0.039430,-0.987115,-0.016010,-0.034105,-0.002936
1522508456.527517,0.156901,-0.039390,0.077913,0.002517,0.049659,0.118711,0.156137,0.039380,-0.986950,-0.010797,-0.032117,-0.000080
1522508456.547384,0.158018,-0.037373,0.080483,0.078877,0.056848,0.153131,0.157251,0.037364,-0.986852,0.013083,-0.048198,0.009969
1522508456.567251,0.159321,-0.034713,0.083662,0.075190,0.078323,0.190460,0.158552,0.034706,-0.986740,0.018954,-0.055778,0.014862
1522508456.587117,0.161092,-0.032209,0.087679,0.060607,0.110418,0.231814,0.160313,0.032203,-0.986541,0.000865,-0.037147,0.007567
1522508456.606984,0.163629,-0.030456,0.092151,0.013940,0.153897,0.229604,0.162824,0.030451,-0.986185,-0.014631,0.000249,0.006510
1522508456.626851,0.167036,-0.029079,0.096883,0.001882,0.155981,0.247656,0.166190,0.029075,-0.985665,0.002084,0.031258,-0.000556
1522508456.646718,0.170051,-0.026997,0.101387,0.055193,0.125345,0.224076,0.169171,0.026994,-0.985217,0.011081,0.051894,0.011370
1522508456.666585,0.172492,-0.023070,0.104787,0.196086,0.110420,0.183453,0.171592,0.023068,-0.984898,-0.002052,0.058323,0.014805
1522508456.686452,0.173852,-0.017078,0.107164,0.306719,0.066371,0.160891,0.172953,0.017077,-0.984782,0.007666,0.037427,0.013896
1522508456.706319,0.174853,-0.010889,0.108884,0.315625,0.057825,0.136412,0.173953,0.010888,-0.984694,-0.001102,0.009482,0.007841
1522508456.726186,0.176258,-0.006103,0.110433,0.238974,0.073167,0.121108,0.175344,0.006103,-0.984488,-0.015950,-0.003784,-0.002816
1522508456.746053,0.178053,-0.003835,0.111899,0.098655,0.097551,0.091842,0.177112,0.003835,-0.984183,-0.021168,-0.014165,-0.002191
1522508456.765920,0.179729,-0.004355,0.113583,-0.054524,0.066195,0.084371,0.178762,0.004355,-0.983883,-0.006856,-0.016684,-0.000294
1522508456.785787,0.180552,-0.006863,0.115383,-0.153510,0.026724,0.061720,0.179568,0.006863,-0.983722,-0.003894,-0.007458,0.008380
1522508456.805654,0.180451,-0.010198,0.117117,-0.191073,-0.008959,0.055022,0.179464,0.010198,-0.983712,-0.002371,-0.003972,0.011818
1522508456.825521,0.179629,-0.013426,0.118840,-0.177926,-0.038828,0.052286,0.178648,0.013426,-0.983821,0.001909,-0.001371,0.009044
1522508456.845388,0.178461,-0.015552,0.120360,-0.113014,-0.055391,0.052376,0.177494,0.015551,-0.983999,-0.006183,0.012174,0.013952
1522508456.865224,0.178235,-0.015776,0.121282,0.028292,0.016480,0.034581,0.177271,0.015776,-0.984036,-0.044870,0.047304,0.027554
1522508456.885077,0.178212,-0.014408,0.121977,0.035928,-0.025169,0.051197,0.177252,0.014407,-0.984060,0.006220,-0.016025,0.006887
1522508456.904944,0.177662,-0.014587,0.122725,-0.034042,-0.027998,0.024356,0.176710,0.014586,-0.984155,0.007250,0.002320,0.009423
1522508456.924811,0.177057,-0.014659,0.123029,0.021202,-0.035036,0.012396,0.176114,0.014659,-0.984261,-0.003232,0.013021,0.006920
1522508456.944678,0.176183,-0.014262,0.123051,0.048237,-0.026249,0.004148,0.175255,0.014262,-0.984420,-0.003197,0.003621,-0.003190
1522508456.964545,0.175522,-0.013456,0.122863,0.030016,-0.037141,-0.005700,0.174607,0.013456,-0.984546,-0.002106,-0.008756,-0.003048
1522508456.984412,0.174999,-0.013410,0.122677,-0.013166,-0.031121,-0.012878,0.174092,0.013410,-0.984638,-0.001179,-0.013547,0.000461
1522508457.004279,0.174527,-0.014393,0.122525,-0.057459,-0.025097,-0.016847,0.173624,0.014392,-0.984707,0.005056,-0.006747,0.005504
1522508457.024146,0.174044,-0.015948,0.122184,-0.074605,-0.022080,-0.034325,0.173145,0.015947,-0.984767,0.004086,0.003905,0.007488
1522508457.044013,0.173633,-0.017315,0.121696,-0.058371,-0.018739,-0.039474,0.172736,0.017314,-0.984816,-0.003714,0.012822,0.007414
1522508457.063880,0.173314,-0.017998,0.121007,-0.025969,-0.014173,-0.041157,0.172420,0.017997,-0.984859,-0.000484,0.007241,0.006038
1522508457.083747,0.173030,-0.018561,0.120277,-0.036737,-0.018559,-0.042362,0.172138,0.018560,-0.984898,0.007000,-0.004568,0.008137
1522508457.103614,0.172735,-0.019684,0.119621,-0.052949,-0.020835,-0.040444,0.171844,0.019683,-0.984928,0.007752,-0.009582,0.009647
1522508457.123480,0.172327,-0.020917,0.119183,-0.052006,-0.018647,-0.026485,0.171438,0.020915,-0.984973,0.004282,-0.009822,0.009631
1522508457.143347,0.171959,-0.022050,0.118980,-0.052100,-0.018624,-0.015750,0.171072,0.022048,-0.985012,0.002726,-0.009978,0.008175
1522508457.163214,0.171689,-0.023100,0.118982,-0.055436,-0.015415,-0.007237,0.170801,0.023097,-0.985035,0.005011,-0.003734,0.004810
1522508457.183081,0.171622,-0.023812,0.118947,-0.029562,-0.003417,-0.008024,0.170732,0.023810,-0.985030,0.002165,-0.000037,0.006224
1522508457.202948,0.171777,-0.023859,0.118835,0.009273,0.008701,-0.008606,0.170884,0.023857,-0.985002,0.004882,0.004799,0.010149
1522508457.222815,0.172068,-0.023272,0.118566,0.033020,0.017472,-0.011537,0.171173,0.023270,-0.984966,0.008972,0.001450,0.007732
1522508457.242682,0.172457,-0.022591,0.118225,0.028687,0.019576,-0.011623,0.171559,0.022589,-0.984915,0.011973,-0.009115,0.006277
1522508457.262549,0.172910,-0.022576,0.118039,-0.010243,0.024583,-0.010135,0.172006,0.022574,-0.984837,0.009116,-0.010550,0.004689
1522508457.282385,0.173521,-0.023143,0.117995,-0.024373,0.029832,-0.003957,0.172605,0.023141,-0.984719,0.005663,0.001090,0.004037
1522508457.302252,0.174333,-0.023388,0.118040,-0.006098,0.039639,0.000530,0.173404,0.023386,-0.984573,0.005857,0.002295,0.002930
1522508457.322119,0.175135,-0.023509,0.117982,-0.011431,0.034223,-0.003801,0.174193,0.023506,-0.984431,0.008974,-0.002251,-0.000081
1522508457.341986,0.175845,-0.023746,0.118063,-0.023319,0.027709,0.000373,0.174891,0.023744,-0.984301,0.012548,-0.003450,0.005221
1522508457.361853,0.176462,-0.024165,0.118226,-0.023393,0.028800,0.007881,0.175497,0.024163,-0.984183,0.007944,-0.009194,0.011893
1522508457.381720,0.177005,-0.024544,0.118516,-0.020145,0.024542,0.010111,0.176029,0.024542,-0.984079,0.003949,0.004145,0.018564
1522508457.401587,0.177528,-0.024427,0.118856,0.037074,0.010098,0.022960,0.176544,0.024425,-0.983990,0.002457,-0.004527,0.017483
1522508457.421454,0.174973,-0.019546,0.116907,0.236002,-0.101815,-0.046989,0.174048,0.019545,-0.984543,0.040780,0.023989,-0.004882
1522508457.441321,0.174806,-0.016092,0.116470,0.075846,0.017955,0.032080,0.173895,0.016092,-0.984633,-0.038000,-0.055566,0.003340
1522508457.461188,0.176454,-0.019226,0.119029,-0.270224,0.119011,0.132054,0.175507,0.019224,-0.984290,-0.034531,-0.014387,-0.003777
1522508457.481055,0.178926,-0.024379,0.122631,-0.262240,0.067647,0.115477,0.177920,0.024377,-0.983743,0.017804,0.016715,-0.024039
1522508457.500922,0.177977,-0.024888,0.123300,0.124025,-0.095122,0.027448,0.176984,0.024886,-0.983899,0.041064,0.036271,0.009168
1522508457.520789,0.176766,-0.021862,0.123947,0.079112,-0.026925,0.056177,0.175805,0.021860,-0.984182,-0.028589,0.012274,0.005468
