timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1522507949.235173,0.410528,-0.331123,0.098839,-0.014631,0.016093,-0.001460,0.377414,0.325105,-0.867102,-0.013934,-0.001604,0.005819
1522507949.255040,0.410179,-0.333107,0.100512,-0.104353,-0.025304,0.028675,0.376853,0.326981,-0.866640,0.031045,0.000778,0.018724
1522507949.274907,0.410673,-0.333821,0.101014,-0.028866,0.054510,-0.003114,0.377188,0.327655,-0.866240,-0.031088,0.036908,0.008101
1522507949.294774,0.411798,-0.332973,0.100116,0.082435,0.087558,-0.025312,0.378273,0.326855,-0.866069,-0.017860,0.009739,-0.013341
1522507949.314641,0.411813,-0.331938,0.100905,-0.002104,-0.038187,0.079795,0.378421,0.325876,-0.866373,0.039547,-0.004129,-0.005316
1522507949.334508,0.411929,-0.331315,0.101289,0.021949,0.015388,0.016299,0.378603,0.325287,-0.866515,-0.026537,0.000290,0.021666
1522507949.354375,0.411771,-0.330985,0.101173,0.041641,0.000528,-0.002583,0.378510,0.324975,-0.866673,0.012604,0.002799,0.006779
1522507949.374242,0.410881,-0.330006,0.100513,0.066379,-0.017396,0.020524,0.377865,0.324049,-0.867301,0.001072,-0.005964,0.009192
1522507949.394109,0.411239,-0.328864,0.100686,0.031551,0.022998,0.024975,0.378323,0.322968,-0.867504,-0.028042,-0.017442,0.009456
1522507949.413976,0.411457,-0.328542,0.100832,0.012288,-0.001821,0.019530,0.378553,0.322663,-0.867517,0.004854,-0.004151,0.003122
1522507949.433842,0.411422,-0.328429,0.101195,0.003685,-0.009388,0.019469,0.378538,0.322556,-0.867563,-0.007246,-0.013749,0.000544
1522507949.453709,0.411598,-0.328141,0.101313,0.022142,-0.001766,0.004653,0.378728,0.322284,-0.867582,-0.004552,0.006528,0.005476
1522507949.473576,0.410891,-0.327157,0.100894,0.051381,-0.019697,0.007429,0.378241,0.321352,-0.868140,0.003305,0.000074,-0.001169
1522507949.493443,0.410681,-0.326527,0.100853,0.015622,-0.001813,0.008847,0.378139,0.320756,-0.868405,-0.009319,-0.011933,0.004284
1522507949.513310,0.410708,-0.326337,0.101081,-0.005980,-0.002007,0.008509,0.378187,0.320575,-0.868450,-0.005003,-0.013233,0.003903
1522507949.533177,0.410631,-0.326594,0.101353,-0.017916,-0.006375,0.016954,0.378087,0.320819,-0.868404,-0.003423,-0.014957,0.001918
1522507949.572910,0.411187,-0.326603,0.102227,0.014503,0.005672,0.008760,0.378568,0.320828,-0.868191,-0.005308,-0.000332,0.001202
1522507949.553043,0.410928,-0.326763,0.101872,-0.013711,0.011871,0.019000,0.378324,0.320979,-0.868242,-0.012418,-0.007747,0.005052
1522507949.592747,0.411034,-0.325979,0.102000,0.026499,-0.004945,0.002602,0.378516,0.320237,-0.868432,-0.000892,0.007568,0.003457
1522507949.612614,0.410943,-0.325481,0.101646,0.019014,0.004582,-0.011570,0.378501,0.319765,-0.868612,-0.006751,-0.004610,0.004034
1522507949.632481,0.410879,-0.325675,0.101463,-0.023114,0.002077,-0.011125,0.378420,0.319948,-0.868580,-0.003802,-0.013094,0.005512
1522507949.652348,0.410723,-0.326555,0.101418,-0.048929,-0.009943,-0.016785,0.378172,0.320782,-0.868381,0.002794,-0.014950,0.002002
1522507949.672215,0.410725,-0.327686,0.101867,-0.045865,-0.006664,0.001484,0.378028,0.321853,-0.868047,-0.010658,-0.011062,0.004384
1522507949.692082,0.410457,-0.327712,0.101879,0.017838,-0.010363,0.007887,0.377792,0.321878,-0.868140,-0.004135,0.008902,0.008964
1522507949.711949,0.410429,-0.327212,0.101878,0.018854,0.005698,0.005602,0.377833,0.321404,-0.868298,-0.009470,0.001579,0.005139
1522507949.731815,0.410418,-0.326934,0.101762,-0.004745,-0.004179,-0.007560,0.377859,0.321140,-0.868384,-0.000753,-0.006993,0.002433
1522507949.751682,0.410183,-0.327530,0.101775,-0.047865,-0.015282,-0.011356,0.377578,0.321705,-0.868297,-0.001495,-0.014378,0.004284
1522507949.771549,0.409878,-0.328758,0.102019,-0.065143,-0.016504,-0.011612,0.377156,0.322868,-0.868049,-0.002079,-0.013069,0.007438
1522507949.791416,0.410057,-0.330321,0.102837,-0.102285,0.008949,0.018720,0.377110,0.324346,-0.867518,-0.012699,-0.018423,0.005275
1522507949.811283,0.411170,-0.332612,0.104757,-0.166370,0.030927,0.044358,0.377777,0.326513,-0.866414,-0.016220,-0.025472,-0.000254
1522507949.831150,0.412208,-0.335131,0.107104,-0.158647,-0.000051,0.044770,0.378345,0.328893,-0.865266,0.000729,-0.003530,0.000306
1522507949.851017,0.412357,-0.336381,0.108361,-0.046981,-0.016286,0.011221,0.378309,0.330073,-0.864832,-0.000776,0.029012,0.011560
1522507949.870884,0.412218,-0.336541,0.108665,-0.011357,-0.006342,0.008463,0.378168,0.330224,-0.864836,-0.004968,0.019599,0.007109
1522507949.890751,0.412056,-0.335998,0.108735,0.022108,-0.003901,0.010036,0.378099,0.329711,-0.865062,-0.004915,0.003510,0.005870
1522507949.910618,0.411741,-0.335553,0.108856,-0.045885,-0.039797,0.023274,0.377885,0.329291,-0.865315,-0.005128,-0.002921,0.001240
1522507949.930454,0.411590,-0.336100,0.109321,-0.005965,0.011883,-0.001289,0.377682,0.329807,-0.865207,-0.012600,-0.026371,-0.008740
1522507949.950321,0.412104,-0.337675,0.109886,-0.078363,0.012318,-0.000274,0.377919,0.331294,-0.864536,0.004100,-0.021587,-0.006238
1522507949.970188,0.412683,-0.339386,0.110392,-0.093379,0.024982,-0.019959,0.378192,0.332908,-0.863796,-0.008868,-0.006996,0.001629
1522507949.990055,0.412918,-0.340870,0.110770,-0.060938,-0.008951,-0.003027,0.378195,0.334307,-0.863254,0.004281,-0.007006,-0.002133
1522507950.009922,0.412944,-0.340918,0.110778,0.034115,0.014343,-0.014649,0.378212,0.334352,-0.863229,-0.008201,0.009077,-0.007727
1522507950.029789,0.412028,-0.339118,0.110397,0.109780,-0.119699,0.060818,0.377661,0.332655,-0.864125,0.003626,0.013124,-0.014491
1522507950.049656,0.410740,-0.337505,0.109874,0.028704,0.001471,-0.006019,0.376761,0.331134,-0.865102,-0.040366,-0.017643,0.027837
1522507950.069523,0.411600,-0.337794,0.110012,-0.004025,0.033350,0.010359,0.377467,0.331406,-0.864690,-0.017543,-0.005891,0.014104
1522507950.089390,0.412148,-0.336836,0.110237,0.063852,0.027582,0.035095,0.378068,0.330503,-0.864773,-0.004411,0.005649,0.006573
1522507950.109257,0.413020,-0.335832,0.110250,0.041194,0.055170,0.015153,0.378954,0.329555,-0.864747,-0.021304,-0.006511,0.003861
1522507950.129124,0.413802,-0.335245,0.109973,0.037205,0.030450,-0.007233,0.379709,0.329000,-0.864627,0.008521,-0.002676,0.003223
1522507950.148991,0.413124,-0.335526,0.108587,0.000264,-0.023581,-0.072818,0.379085,0.329266,-0.864800,0.030979,-0.013790,0.000313
1522507950.168858,0.413326,-0.336246,0.108703,-0.016613,0.032052,-0.030644,0.379164,0.329945,-0.864506,-0.031737,0.008784,0.009815
1522507950.188725,0.413389,-0.336231,0.108113,0.031990,-0.001718,-0.009159,0.379221,0.329931,-0.864487,0.005652,-0.004583,0.000107
1522507950.208592,0.413298,-0.335807,0.107740,0.020106,0.002449,-0.011534,0.379199,0.329531,-0.864649,-0.003085,0.001233,0.003550
1522507950.228459,0.413514,-0.335537,0.107454,0.008183,0.006631,-0.009612,0.379421,0.329276,-0.864649,-0.005260,-0.003379,0.003534
1522507950.248325,0.413468,-0.335566,0.107349,-0.012402,0.003261,-0.001308,0.379377,0.329304,-0.864657,-0.004225,-0.012699,0.000140
1522507950.268192,0.413746,-0.336104,0.107543,-0.034056,0.016975,-0.003928,0.379546,0.329811,-0.864389,-0.007812,-0.007332,0.002741
1522507950.288029,0.414045,-0.336416,0.107679,-0.002717,0.010836,-0.001232,0.379764,0.330106,-0.864181,-0.005160,-0.001768,0.005996
1522507950.307896,0.414193,-0.336200,0.107508,0.021022,0.015335,-0.000899,0.379920,0.329902,-0.864191,-0.004843,0.000893,0.007471
1522507950.327763,0.414424,-0.335868,0.107322,0.010236,0.016298,-0.003229,0.380163,0.329589,-0.864203,-0.003134,-0.000274,0.006537
1522507950.347630,0.414557,-0.335618,0.107126,0.016742,0.015281,-0.005265,0.380312,0.329352,-0.864228,-0.004717,-0.004432,0.003617
1522507950.367497,0.414773,-0.335528,0.106888,0.002735,0.017288,-0.010869,0.380510,0.329268,-0.864173,-0.007311,-0.002882,0.002066
1522507950.387364,0.414942,-0.335536,0.106488,0.015761,0.013101,-0.014930,0.380656,0.329276,-0.864106,-0.000681,0.000986,0.003556
1522507950.407231,0.415137,-0.335566,0.106098,0.010469,0.014093,-0.027908,0.380820,0.329304,-0.864023,-0.006690,-0.000477,0.005334
